DATE_TIME,PE,VWC,PRECIP,EFF_RAIN
2018-08-03,2.1,27.3,4.45,2.35
2018-08-04,3.3,27.2,0.0,-3.3
2018-08-05,3.9,29.1,0.0,-3.9
2018-08-06,3.3,25.5,0.0,-3.3
2018-08-07,3.5,26.1,0.0,-3.5
2018-08-08,2.8,24.7,0.0,-2.8
2018-08-09,1.8,22.6,0.47,-1.33
2018-08-10,2.2,25.2,3.4800000000000004,1.2800000000000002
2018-08-11,3.3,24.4,1.21,-2.09
2018-08-12,1.1,28.7,4.19,3.0900000000000003
2018-08-13,1.7,30.4,21.850000000000005,20.150000000000006
2018-08-14,2.2,32.1,0.0,-2.2
2018-08-15,1.8,33.9,0.59,-1.21
2018-08-16,2.1,29.1,0.47000000000000003,-1.6300000000000001
2018-08-17,2.0,29.8,0.17,-1.83
2018-08-18,1.5,27.9,0.0,-1.5
2018-08-19,1.7,28.9,1.01,-0.69
2018-08-20,1.6,28.1,0.73,-0.8700000000000001
2018-08-21,2.4,27.1,0.0,-2.4
2018-08-22,1.4,26.8,0.0,-1.4
2018-08-23,1.6,26.1,0.0,-1.6
2018-08-24,2.2,26.0,2.05,-0.15000000000000036
2018-08-25,2.4,25.3,0.0,-2.4
2018-08-26,0.7,29.0,2.7299999999999995,2.0299999999999994
2018-08-27,1.6,28.8,0.08,-1.52
2018-08-28,1.7,27.0,0.0,-1.7
2018-08-29,1.9,27.8,0.0,-1.9
2018-08-30,2.6,26.3,0.0,-2.6
2018-08-31,2.9,26.3,0.0,-2.9
2018-09-01,3.1,24.4,0.0,-3.1
2018-09-02,3.6,23.9,0.0,-3.6
2018-09-03,1.9,25.6,0.0,-1.9
2018-09-04,1.4,26.5,0.0,-1.4
2018-09-05,1.2,24.3,0.7400000000000001,-0.45999999999999985
2018-09-06,1.9,24.7,0.11,-1.7899999999999998
2018-09-07,1.2,23.5,0.31,-0.8899999999999999
2018-09-08,0.7,27.5,7.529999999999999,6.829999999999999
2018-09-09,1.4,27.8,0.25,-1.15
2018-09-10,0.9,28.1,0.0,-0.9
2018-09-11,1.8,28.4,1.07,-0.73
2018-09-12,2.1,28.8,2.53,0.4299999999999997
2018-09-13,1.8,25.6,0.15000000000000002,-1.65
2018-09-14,0.8,27.5,0.0,-0.8
2018-09-15,1.1,28.0,0.0,-1.1
2018-09-16,0.9,25.9,0.07,-0.8300000000000001
2018-09-17,1.6,25.6,0.11,-1.49
2018-09-18,1.5,24.9,0.21,-1.29
2018-09-19,1.6,24.7,3.43,1.83
2018-09-20,1.1,27.6,25.85,24.75
2018-09-21,1.3,29.5,3.37,2.0700000000000003
2018-09-22,0.8,28.9,0.0,-0.8
2018-09-23,1.2,28.1,0.0,-1.2
2018-09-24,1.6,27.9,0.0,-1.6
2018-09-25,2.1,29.1,0.0,-2.1
2018-09-26,0.7,31.0,0.0,-0.7
2018-09-27,2.0,26.5,0.0,-2.0
2018-09-28,1.5,28.1,0.0,-1.5
2018-09-29,1.5,26.9,0.0,-1.5
2018-09-30,0.8,26.7,0.0,-0.8
2018-10-01,1.4,25.0,0.45,-0.95
2018-10-02,1.7,24.7,0.0,-1.7
2018-10-03,0.9,24.7,0.0,-0.9
2018-10-04,0.6,25.8,0.0,-0.6
2018-10-05,0.3,27.1,6.920000000000001,6.620000000000001
2018-10-06,0.8,30.2,8.34,7.54
2018-10-07,1.0,29.9,0.0,-1.0
2018-10-08,0.9,30.9,0.0,-0.9
2018-10-09,1.4,28.0,0.0,-1.4
2018-10-10,1.2,25.5,0.0,-1.2
2018-10-11,0.9,26.7,0.0,-0.9
2018-10-12,0.2,29.0,2.1,1.9000000000000001
2018-10-13,0.7,29.9,4.38,3.6799999999999997
2018-10-14,0.3,32.6,12.86,12.559999999999999
2018-10-15,0.5,34.3,0.55,0.050000000000000044
2018-10-16,0.5,33.6,0.0,-0.5
2018-10-17,0.6,32.1,0.0,-0.6
2018-10-18,0.8,31.6,0.0,-0.8
2018-10-19,0.7,31.6,0.05,-0.6499999999999999
2018-10-20,0.8,33.3,0.0,-0.8
2018-10-21,0.5,30.6,0.0,-0.5
2018-10-22,0.8,31.5,0.0,-0.8
2018-10-23,0.7,30.9,0.0,-0.7
2018-10-24,0.7,27.8,0.0,-0.7
2018-10-25,0.7,28.5,0.15000000000000002,-0.5499999999999999
2018-10-26,0.6,28.2,5.609999999999999,5.01
2018-10-27,0.5,32.3,7.630000000000001,7.130000000000001
2018-10-28,0.6,33.2,1.2,0.6
2018-10-29,0.5,31.0,0.0,-0.5
2018-10-30,0.5,30.7,2.2100000000000004,1.7100000000000004
2018-10-31,0.5,30.2,0.06,-0.44
2018-11-01,0.3,30.4,0.8,0.5
2018-11-02,0.5,31.1,0.05,-0.45
2018-11-03,0.5,30.1,0.0,-0.5
2018-11-04,0.2,31.5,0.49,0.29
2018-11-05,0.2,30.7,0.0,-0.2
2018-11-06,0.2,30.2,0.0,-0.2
2018-11-07,0.2,31.3,4.34,4.14
2018-11-08,0.2,32.7,0.1,-0.1
2018-11-09,0.2,32.0,1.9100000000000001,1.7100000000000002
2018-11-10,0.3,31.3,0.44000000000000006,0.14000000000000007
2018-11-11,0.2,31.9,1.27,1.07
2018-11-12,0.2,34.3,0.73,0.53
2018-11-13,0.2,32.6,0.0,-0.2
2018-11-14,0.3,32.9,0.8899999999999999,0.5899999999999999
2018-11-15,0.2,35.9,0.17,-0.03
2018-11-16,0.1,36.4,0.0,-0.1
2018-11-17,0.2,34.2,0.0,-0.2
2018-11-18,0.2,33.8,0.16,-0.04000000000000001
2018-11-19,0.2,33.1,1.2600000000000002,1.0600000000000003
2018-11-20,0.1,36.3,16.889999999999993,16.789999999999992
2018-11-21,0.2,38.9,8.32,8.120000000000001
2018-11-22,0.1,36.8,0.59,0.49
2018-11-23,0.2,36.0,0.24,0.03999999999999998
2018-11-24,0.2,38.5,2.17,1.97
2018-11-25,0.2,38.2,1.8000000000000003,1.6000000000000003
2018-11-26,0.3,39.2,0.21,-0.09
2018-11-27,0.1,38.3,5.24,5.140000000000001
2018-11-28,0.1,38.7,2.2800000000000002,2.18
2018-11-29,0.0,41.1,2.65,2.65
2018-11-30,0.1,38.8,1.62,1.52
2018-12-01,0.1,40.5,7.059999999999999,6.959999999999999
2018-12-02,0.2,38.8,4.989999999999999,4.789999999999999
2018-12-03,0.1,34.9,0.7999999999999999,0.7
2018-12-04,0.2,38.6,0.0,-0.2
2018-12-05,0.1,42.7,17.36,17.259999999999998
2018-12-06,0.1,42.6,0.87,0.77
2018-12-07,0.1,40.5,4.68,4.58
2018-12-08,0.1,36.7,2.2300000000000004,2.1300000000000003
2018-12-09,0.1,35.7,0.22000000000000003,0.12000000000000002
2018-12-10,0.1,37.0,0.0,-0.1
2018-12-11,0.1,41.5,0.0,-0.1
2018-12-12,0.2,38.8,0.0,-0.2
2018-12-13,0.6,40.2,0.0,-0.6
2018-12-14,0.2,38.8,0.0,-0.2
2018-12-15,0.6,38.6,7.39,6.79
2018-12-16,0.2,40.2,4.98,4.78
2018-12-17,0.4,42.9,1.6700000000000002,1.27
2018-12-18,0.3,48.8,4.939999999999999,4.639999999999999
2018-12-19,0.0,-9999.0,0.07,0.07
2018-12-20,0.2,45.2,5.7,5.5
2018-12-21,0.3,43.5,5.749999999999999,5.449999999999999
2018-12-22,0.4,41.9,0.19,-0.21000000000000002
2018-12-23,0.2,42.9,11.500000000000002,11.300000000000002
2018-12-24,0.5,41.6,0.0,-0.5
2018-12-25,0.3,45.7,0.0,-0.3
2018-12-26,0.2,46.4,0.0,-0.2
2018-12-27,0.3,45.3,0.0,-0.3
2018-12-28,0.2,47.6,0.0,-0.2
2018-12-29,0.2,45.1,0.8900000000000001,0.6900000000000002
2018-12-30,0.2,45.6,0.56,0.36000000000000004
2018-12-31,0.2,44.1,0.05,-0.15000000000000002
